order_id,order_date,platform,shop_name,region,category,sku,unit_price,quantity,gross_amount,discount_amount,refund_amount,net_amount,gross_profit,payment_channel,warehouse,traffic_source,promo_type,customer_type,inventory_before,inventory_after,inventory_risk,anomaly_note
ORD202601310638,2026-01-31,WeChatMall,微信小程序商城,华南,耳机,运动耳机Lite,199,1,199,13.59,0.0,185.41,99.41,微信支付,华北仓,朋友圈,平台大促,老客,20,19,healthy,
ORD202602230639,2026-02-23,Pinduoduo,拼多多店铺,华东,平板周边,磁吸键盘Air,349,2,698,70.76,0.0,635.24,311.24,支付宝,西南仓,活动会场,新品上新,老客,51,49,healthy,
ORD202602210640,2026-02-21,JD,京东自营店,西南,平板周边,手写笔Pro,229,1,229,9.26,0.0,225.74,128.74,支付宝,华北仓,企业团购,日常销售,新客,91,90,healthy,
ORD202603090641,2026-03-09,Pinduoduo,拼多多店铺,华南,智能家居,智能插座双口版,69,2,138,16.51,0.0,121.49,67.49,支付宝,华北仓,活动会场,新品上新,价格敏感,36,34,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601050642,2026-01-05,Douyin,抖音直播间,华北,电脑外设,无线鼠标静音版,139,2,278,44.75,0.0,233.25,125.25,微信支付,华南仓,达人直播,平台大促,粉丝,40,38,healthy,
ORD202603220643,2026-03-22,Douyin,抖音直播间,东北,电脑外设,机械键盘84配列,299,1,299,30.7,0.0,276.3,135.3,京东支付,华北仓,信息流,清仓促销,冲动购,106,105,healthy,
ORD202603160644,2026-03-16,Douyin,抖音直播间,华北,智能家居,智能门锁青春版,1299,1,1299,129.62,0.0,1179.38,461.38,支付宝,华北仓,达人直播,清仓促销,冲动购,49,48,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603180645,2026-03-18,WeChatMall,微信小程序商城,华东,智能穿戴,旗舰手表X1,899,2,1798,63.9,0.0,1742.1,838.1,微信支付,华东仓,社群团购,会员日,老客,108,106,healthy,
ORD202603300646,2026-03-30,Tmall,天猫旗舰店,西南,耳机,开放式耳夹耳机Air,269,2,538,44.41,0.0,493.59,259.59,微信支付,华北仓,会员复购,日常销售,新客,97,95,healthy,
ORD202601080647,2026-01-08,WeChatMall,微信小程序商城,东北,智能穿戴,运动手表Lite,399,3,1197,23.57,0.0,1179.43,615.43,微信支付,华东仓,社群团购,清仓促销,老客,76,73,healthy,
ORD202603170648,2026-03-17,Douyin,抖音直播间,华东,智能家居,智能摄像头云台版,259,1,259,32.29,0.0,236.71,115.71,微信支付,华北仓,短视频种草,直播专场,粉丝,62,61,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602140649,2026-02-14,Tmall,天猫旗舰店,东北,智能穿戴,旗舰手表X1,899,3,2697,275.1,0.0,2427.9,1071.9,支付宝,华南仓,搜索,清仓促销,会员,59,56,healthy,
ORD202603010650,2026-03-01,Douyin,抖音直播间,华南,手机配件,PD快充头20W,79,2,158,22.09,0.0,135.91,73.91,微信支付,华东仓,达人直播,清仓促销,新客,71,69,healthy,
ORD202602200651,2026-02-20,Pinduoduo,拼多多店铺,华南,智能穿戴,儿童手表Lite,499,1,499,93.12,0.0,405.88,169.88,京东支付,华东仓,活动会场,清仓促销,新客,53,52,healthy,
ORD202601160652,2026-01-16,JD,京东自营店,华南,智能穿戴,儿童手表Lite,499,3,1497,79.79,0.0,1417.21,709.21,支付宝,西南仓,站内推荐,日常销售,企业客户,68,65,healthy,
ORD202601120653,2026-01-12,Douyin,抖音直播间,东北,耳机,主动降噪蓝牙耳机Pro,329,1,329,39.3,0.0,299.7,137.7,微信支付,华北仓,达人直播,新品上新,新客,75,74,healthy,
ORD202603200654,2026-03-20,Tmall,天猫旗舰店,华南,耳机,主动降噪蓝牙耳机Pro,329,1,329,26.84,0.0,308.16,146.16,支付宝,华东仓,会员复购,新品上新,新客,119,118,healthy,
ORD202602160655,2026-02-16,JD,京东自营店,华南,智能家居,RGB氛围灯条,99,4,396,13.71,148.61,233.68,81.68,微信支付,西南仓,企业团购,日常销售,新客,53,49,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602180656,2026-02-18,Douyin,抖音直播间,华南,平板周边,手写笔Pro,229,2,458,71.08,0.0,386.92,192.92,支付宝,华北仓,达人直播,会员日,冲动购,21,19,healthy,
ORD202603060657,2026-03-06,Tmall,天猫旗舰店,华中,平板周边,手写笔Pro,229,1,229,24.07,0.0,204.93,107.93,微信支付,华南仓,店播,日常销售,新客,52,51,healthy,
ORD202601270658,2026-01-27,JD,京东自营店,华北,电脑外设,机械键盘84配列,299,2,598,12.95,0.0,593.05,311.05,支付宝,华北仓,企业团购,日常销售,老客,62,60,healthy,
ORD202603040659,2026-03-04,Tmall,天猫旗舰店,华北,手机配件,磁吸无线充15W,159,1,159,15.32,0.0,153.68,90.68,京东支付,华东仓,会员复购,新品上新,老客,93,92,healthy,
ORD202601080660,2026-01-08,WeChatMall,微信小程序商城,华北,智能穿戴,运动手表Lite,399,1,399,13.02,0.0,385.98,197.98,微信支付,华北仓,私域复购,新品上新,老客,111,110,healthy,
ORD202603120661,2026-03-12,Tmall,天猫旗舰店,华北,耳机,主动降噪蓝牙耳机Pro,329,1,329,39.27,0.0,297.73,135.73,云闪付,华东仓,店播,会员日,新客,118,117,healthy,
ORD202603190662,2026-03-19,JD,京东自营店,华东,耳机,开放式耳夹耳机Air,269,1,269,27.77,0.0,241.23,124.23,微信支付,华北仓,站内推荐,直播专场,企业客户,102,101,healthy,
ORD202603230663,2026-03-23,Tmall,天猫旗舰店,东北,耳机,运动耳机Lite,199,2,398,36.67,0.0,361.33,189.33,微信支付,华东仓,搜索,会员日,新客,29,27,healthy,
ORD202602240664,2026-02-24,Tmall,天猫旗舰店,华北,平板周边,磁吸键盘Air,349,3,1047,101.99,0.0,953.01,467.01,支付宝,华南仓,搜索,平台大促,会员,59,56,healthy,
ORD202601180665,2026-01-18,Douyin,抖音直播间,东北,手机配件,PD快充头20W,79,2,158,25.66,0.0,142.34,80.34,微信支付,华东仓,信息流,日常销售,粉丝,32,30,healthy,
ORD202602020666,2026-02-02,Tmall,天猫旗舰店,华南,电脑外设,机械键盘84配列,299,3,897,84.26,0.0,818.74,395.74,云闪付,华南仓,店播,日常销售,新客,56,53,healthy,
ORD202602280667,2026-02-28,JD,京东自营店,华南,电脑外设,无线鼠标静音版,139,2,278,20.43,0.0,263.57,155.57,云闪付,西南仓,搜索,直播专场,新客,72,70,healthy,
ORD202601110668,2026-01-11,JD,京东自营店,华北,平板周边,手写笔Pro,229,2,458,33.92,0.0,424.08,230.08,微信支付,华北仓,企业团购,日常销售,新客,103,101,healthy,
ORD202602250669,2026-02-25,Douyin,抖音直播间,华东,耳机,主动降噪蓝牙耳机Pro,329,1,329,50.02,0.0,278.98,116.98,微信支付,华东仓,达人直播,清仓促销,粉丝,89,88,healthy,
ORD202603260670,2026-03-26,JD,京东自营店,华东,平板周边,磁吸键盘Air,349,2,698,63.58,0.0,642.42,318.42,支付宝,华南仓,企业团购,直播专场,企业客户,25,23,healthy,
ORD202601240671,2026-01-24,JD,京东自营店,华南,智能穿戴,旗舰手表X1,899,3,2697,161.06,2442.71,103.23,-1252.77,微信支付,西南仓,站内推荐,日常销售,新客,120,117,healthy,
ORD202601220672,2026-01-22,Pinduoduo,拼多多店铺,华东,耳机,运动耳机Lite,199,2,398,65.21,0.0,338.79,166.79,支付宝,西南仓,百亿补贴,日常销售,新客,115,113,healthy,
ORD202603190673,2026-03-19,Tmall,天猫旗舰店,华南,手机配件,PD快充头20W,79,3,237,25.93,0.0,211.07,118.07,微信支付,华南仓,店播,新品上新,老客,20,17,healthy,
ORD202602200674,2026-02-20,Tmall,天猫旗舰店,东北,智能家居,智能插座双口版,69,1,69,6.33,0.0,72.67,45.67,微信支付,华南仓,搜索,清仓促销,会员,67,66,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603270675,2026-03-27,WeChatMall,微信小程序商城,华东,智能家居,RGB氛围灯条,99,2,198,19.42,0.0,178.58,102.58,微信支付,华北仓,私域复购,会员日,会员,43,41,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602030676,2026-02-03,WeChatMall,微信小程序商城,西南,手机配件,GaN氮化镓快充头30W,119,1,119,9.64,0.0,115.36,70.36,京东支付,华南仓,私域复购,清仓促销,团购,96,95,healthy,
ORD202601090677,2026-01-09,Tmall,天猫旗舰店,华南,手机配件,GaN氮化镓快充头30W,119,1,119,5.72,0.0,113.28,68.28,支付宝,华东仓,店播,日常销售,新客,89,88,healthy,
ORD202601230678,2026-01-23,Tmall,天猫旗舰店,华东,智能家居,智能门锁青春版,1299,1,1299,138.41,0.0,1160.59,442.59,微信支付,西南仓,店播,新品上新,新客,97,96,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602080679,2026-02-08,Tmall,天猫旗舰店,华北,耳机,开放式耳夹耳机Air,269,1,269,29.58,0.0,249.42,132.42,支付宝,华南仓,搜索,日常销售,会员,115,114,healthy,
ORD202603050680,2026-03-05,WeChatMall,微信小程序商城,华南,平板周边,折叠支架Max,129,2,258,11.48,0.0,254.52,150.52,微信支付,华北仓,朋友圈,平台大促,老客,102,100,healthy,
ORD202601190681,2026-01-19,Douyin,抖音直播间,华北,手机配件,GaN氮化镓快充头30W,119,1,119,19.78,0.0,107.22,62.22,微信支付,华北仓,信息流,清仓促销,冲动购,66,65,healthy,
ORD202603280682,2026-03-28,Pinduoduo,拼多多店铺,华南,智能家居,RGB氛围灯条,99,1,99,21.31,0.0,87.69,49.69,微信支付,华北仓,自然流量,新品上新,老客,53,52,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603250683,2026-03-25,JD,京东自营店,华东,平板周边,折叠支架Max,129,1,129,9.14,0.0,119.86,67.86,微信支付,华南仓,站内推荐,直播专场,企业客户,119,118,healthy,
ORD202603030684,2026-03-03,Kuaishou,快手品牌号,华东,电脑外设,USB-C扩展坞7合1,239,1,239,30.82,0.0,214.18,102.18,微信支付,华南仓,短视频挂车,直播专场,复购客,30,29,healthy,
ORD202603060685,2026-03-06,Douyin,抖音直播间,华东,手机配件,磁吸无线充15W,159,2,318,54.13,0.0,263.87,137.87,微信支付,华东仓,信息流,新品上新,粉丝,24,22,healthy,
ORD202602060686,2026-02-06,Douyin,抖音直播间,华南,电脑外设,USB-C扩展坞7合1,239,1,239,28.41,0.0,216.59,104.59,微信支付,西南仓,达人直播,会员日,冲动购,111,110,healthy,
ORD202602100687,2026-02-10,Kuaishou,快手品牌号,华北,耳机,主动降噪蓝牙耳机Pro,329,1,329,52.07,0.0,276.93,114.93,云闪付,华北仓,短视频挂车,平台大促,复购客,94,93,healthy,
ORD202603270688,2026-03-27,Douyin,抖音直播间,华东,手机配件,编织数据线Type-C 2m,49,3,147,17.94,0.0,129.06,81.06,微信支付,华北仓,短视频种草,新品上新,冲动购,44,41,healthy,
ORD202603250689,2026-03-25,Pinduoduo,拼多多店铺,西南,耳机,运动耳机Lite,199,2,398,62.68,0.0,335.32,163.32,微信支付,华南仓,活动会场,日常销售,老客,104,102,healthy,
ORD202602200690,2026-02-20,Tmall,天猫旗舰店,西南,智能家居,智能摄像头云台版,259,1,259,30.11,0.0,236.89,115.89,支付宝,华南仓,搜索,平台大促,老客,81,80,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602280691,2026-02-28,WeChatMall,微信小程序商城,华南,智能穿戴,旗舰手表X1,899,3,2697,268.97,0.0,2438.03,1082.03,支付宝,西南仓,社群团购,直播专场,会员,91,88,healthy,
ORD202601120692,2026-01-12,JD,京东自营店,华中,智能穿戴,儿童手表Lite,499,2,998,29.36,0.0,974.64,502.64,微信支付,华北仓,企业团购,日常销售,老客,63,61,healthy,
ORD202601100693,2026-01-10,Pinduoduo,拼多多店铺,华北,电脑外设,无线鼠标静音版,139,1,139,21.67,0.0,123.33,69.33,云闪付,华东仓,活动会场,平台大促,价格敏感,64,63,healthy,
ORD202603110694,2026-03-11,Kuaishou,快手品牌号,华东,智能穿戴,运动手表Lite,399,1,399,35.43,0.0,369.57,181.57,微信支付,华东仓,粉丝群,日常销售,粉丝,59,58,healthy,
ORD202602270695,2026-02-27,WeChatMall,微信小程序商城,华东,智能穿戴,运动手表Lite,399,1,399,45.31,0.0,353.69,165.69,支付宝,华北仓,社群团购,平台大促,老客,26,25,healthy,
ORD202601050696,2026-01-05,WeChatMall,微信小程序商城,华南,手机配件,GaN氮化镓快充头30W,119,1,119,5.65,0.0,113.35,68.35,京东支付,西南仓,社群团购,日常销售,会员,43,42,healthy,
ORD202601230697,2026-01-23,Pinduoduo,拼多多店铺,华中,智能穿戴,儿童手表Lite,499,1,499,52.77,0.0,456.23,220.23,微信支付,华北仓,百亿补贴,新品上新,老客,65,64,healthy,
ORD202601080698,2026-01-08,JD,京东自营店,华北,手机配件,磁吸无线充15W,159,1,159,3.76,0.0,155.24,92.24,支付宝,华南仓,站内推荐,日常销售,企业客户,57,56,healthy,
ORD202601290699,2026-01-29,Douyin,抖音直播间,华南,电脑外设,无线鼠标静音版,139,2,278,32.57,0.0,255.43,147.43,微信支付,西南仓,达人直播,日常销售,冲动购,51,49,healthy,
ORD202603130700,2026-03-13,Douyin,抖音直播间,华东,电脑外设,无线鼠标静音版,139,2,278,28.94,0.0,255.06,147.06,微信支付,华东仓,短视频种草,平台大促,粉丝,54,52,healthy,
ORD202602070701,2026-02-07,Pinduoduo,拼多多店铺,华中,电脑外设,无线鼠标静音版,139,3,417,64.15,0.0,362.85,200.85,支付宝,华东仓,自然流量,清仓促销,新客,117,114,healthy,
ORD202601160702,2026-01-16,Tmall,天猫旗舰店,华东,智能家居,智能插座双口版,69,5,345,15.37,0.0,339.63,204.63,支付宝,华南仓,店播,新品上新,老客,85,80,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602130703,2026-02-13,Tmall,天猫旗舰店,华北,耳机,开放式耳夹耳机Air,269,2,538,72.93,0.0,465.07,231.07,微信支付,华北仓,搜索,平台大促,会员,80,78,healthy,
ORD202601090704,2026-01-09,Pinduoduo,拼多多店铺,华北,耳机,开放式耳夹耳机Air,269,3,807,174.85,0.0,632.15,281.15,京东支付,华东仓,活动会场,清仓促销,老客,37,34,healthy,
ORD202602010705,2026-02-01,Pinduoduo,拼多多店铺,华东,耳机,主动降噪蓝牙耳机Pro,329,1,329,71.22,0.0,257.78,95.78,支付宝,华东仓,自然流量,平台大促,价格敏感,108,107,healthy,
ORD202603110706,2026-03-11,Tmall,天猫旗舰店,西南,平板周边,手写笔Pro,229,2,458,53.16,0.0,410.84,216.84,微信支付,华东仓,店播,日常销售,老客,54,52,healthy,
ORD202603200707,2026-03-20,JD,京东自营店,华中,智能家居,智能插座双口版,69,2,138,5.87,0.0,132.13,78.13,微信支付,华北仓,站内推荐,日常销售,企业客户,33,31,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602050708,2026-02-05,Douyin,抖音直播间,华东,手机配件,PD快充头20W,79,4,316,27.8,0.0,288.2,164.2,微信支付,西南仓,短视频种草,新品上新,新客,106,102,healthy,
ORD202603270709,2026-03-27,Tmall,天猫旗舰店,东北,手机配件,GaN氮化镓快充头30W,119,3,357,25.77,0.0,339.23,204.23,支付宝,华南仓,搜索,清仓促销,新客,80,77,healthy,
ORD202601080710,2026-01-08,Tmall,天猫旗舰店,华南,智能家居,RGB氛围灯条,99,4,396,34.47,0.0,369.53,217.53,支付宝,华东仓,搜索,日常销售,会员,70,66,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603110711,2026-03-11,Douyin,抖音直播间,华北,电脑外设,无线鼠标静音版,139,1,139,21.22,0.0,127.78,73.78,微信支付,华北仓,达人直播,新品上新,冲动购,100,99,healthy,
ORD202602210712,2026-02-21,Douyin,抖音直播间,华北,智能穿戴,儿童手表Lite,499,1,499,70.27,0.0,434.73,198.73,微信支付,华南仓,达人直播,平台大促,粉丝,61,60,healthy,
ORD202603170713,2026-03-17,Tmall,天猫旗舰店,华东,电脑外设,USB-C扩展坞7合1,239,1,239,26.14,0.0,212.86,100.86,微信支付,西南仓,店播,日常销售,会员,113,112,healthy,
ORD202602100714,2026-02-10,Douyin,抖音直播间,东北,智能穿戴,旗舰手表X1,899,1,899,119.77,0.0,785.23,333.23,支付宝,西南仓,达人直播,直播专场,粉丝,102,101,healthy,
ORD202603290715,2026-03-29,Douyin,抖音直播间,东北,手机配件,磁吸无线充15W,159,4,636,32.11,0.0,603.89,351.89,京东支付,华东仓,信息流,日常销售,粉丝,27,23,healthy,
ORD202603090716,2026-03-09,JD,京东自营店,华南,电脑外设,USB-C扩展坞7合1,239,2,478,26.57,0.0,451.43,227.43,云闪付,华东仓,搜索,会员日,企业客户,100,98,healthy,
ORD202602060717,2026-02-06,Pinduoduo,拼多多店铺,华东,耳机,开放式耳夹耳机Air,269,1,269,56.23,0.0,212.77,95.77,支付宝,华北仓,活动会场,日常销售,价格敏感,51,50,healthy,
ORD202601090718,2026-01-09,Tmall,天猫旗舰店,华北,智能穿戴,运动手表Lite,399,1,399,44.18,0.0,364.82,176.82,微信支付,华北仓,会员复购,日常销售,老客,34,33,healthy,
ORD202601250719,2026-01-25,Douyin,抖音直播间,华南,电脑外设,无线鼠标静音版,139,1,139,11.39,0.0,127.61,73.61,支付宝,华北仓,短视频种草,平台大促,粉丝,20,19,healthy,
ORD202601220720,2026-01-22,Tmall,天猫旗舰店,东北,智能家居,RGB氛围灯条,99,1,99,13.88,0.0,85.12,47.12,支付宝,华北仓,店播,直播专场,新客,103,102,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601100721,2026-01-10,WeChatMall,微信小程序商城,西南,手机配件,编织数据线Type-C 2m,49,4,196,2.8,0.0,193.2,129.2,京东支付,华东仓,社群团购,会员日,团购,99,95,healthy,
ORD202602200722,2026-02-20,Douyin,抖音直播间,华东,手机配件,编织数据线Type-C 2m,49,1,49,6.84,0.0,52.16,36.16,京东支付,华东仓,达人直播,会员日,粉丝,77,76,healthy,
ORD202602200723,2026-02-20,Pinduoduo,拼多多店铺,华南,电脑外设,无线鼠标静音版,139,2,278,40.49,0.0,237.51,129.51,支付宝,华东仓,活动会场,新品上新,价格敏感,72,70,healthy,
ORD202602280724,2026-02-28,Douyin,抖音直播间,西南,智能穿戴,旗舰手表X1,899,1,899,187.64,0.0,711.36,259.36,微信支付,华南仓,信息流,平台大促,冲动购,27,26,healthy,
ORD202603100725,2026-03-10,JD,京东自营店,华中,智能穿戴,旗舰手表X1,899,2,1798,85.81,0.0,1712.19,808.19,微信支付,华南仓,企业团购,日常销售,新客,76,74,healthy,
ORD202601210726,2026-01-21,Tmall,天猫旗舰店,华中,智能穿戴,旗舰手表X1,899,1,899,33.42,0.0,875.58,423.58,微信支付,华北仓,会员复购,会员日,新客,118,117,healthy,
ORD202601220727,2026-01-22,Douyin,抖音直播间,西南,手机配件,PD快充头20W,79,2,158,18.2,0.0,139.8,77.8,支付宝,西南仓,达人直播,会员日,粉丝,100,98,healthy,
ORD202603110728,2026-03-11,Douyin,抖音直播间,华东,手机配件,磁吸无线充15W,159,1,159,16.67,0.0,142.33,79.33,云闪付,华北仓,达人直播,平台大促,冲动购,28,27,healthy,
ORD202602080729,2026-02-08,WeChatMall,微信小程序商城,华东,智能穿戴,运动手表Lite,399,1,399,35.59,0.0,369.41,181.41,微信支付,西南仓,朋友圈,日常销售,老客,104,103,healthy,
